gene,combined_coef,combined_se,pval,i2,n_samples,mean_expr,pct_expr,n_positive_samples,n_negative_samples,sign_consistency,median_dispersion,fdr,median_coef,fisher_stat,fisher_pval,fisher_fdr,perm_pval,gradient_score,decay_pattern,cell_type
CD79A,0.000244356937479481,0.000352551099107413,0.488240086132064,0.356792633504374,5,0.329918896144934,0.216294501790605,3,2,0.6,0.681047180474024,0.775115616966723,0.000864238396787433,,1,1,,0.000864238396787433,not_significant,plasmablast
CD81,-0.000450875127929149,0.000566218178589463,0.425862209105634,0.575381952554491,5,0.264956814830419,0.195676216557826,2,3,0.6,0.682533789914622,0.731841232471273,-0.0003143843414719,,1,1,,-0.0003143843414719,not_significant,plasmablast
CD9,-0.00160073492127083,0.000302675134934764,1.23240066965927e-07,0.697302685731697,5,0.0894248999368022,0.0756003791868549,1,4,0.8,0.437524108430117,5.77174313623759e-06,-0.00156620029609901,,1,1,,-0.00156620029609901,not_significant,plasmablast
CDKN1A,-0.000398392793937068,0.000767598929922394,0.603752611021128,0.531882548112313,5,0.138561196545186,0.109727196123868,2,3,0.6,0.539708966240776,0.874507647922356,-0.000630494741040717,,1,1,,-0.000630494741040717,not_significant,plasmablast
CFLAR,-0.000313352419830891,0.000302945161635076,0.300970885680131,0.332055429644516,5,0.233489572361491,0.168580155887929,1,4,0.8,0.670229997008942,0.643886516523416,-0.000175012763681983,,1,1,,-0.000175012763681983,not_significant,plasmablast
CHI3L1,-0.000769959476143089,0.000676692651811796,0.255192539324771,0,5,0.0713345270697282,0.0626711607330946,1,4,0.8,0.364913923765632,0.602597508825721,-0.000693618395420918,,1,1,,-0.000693618395420918,not_significant,plasmablast
CLEC4A,-0.000411084914815346,0.000312784934211785,0.188754219871696,0.566813882715812,5,0.0900832104487044,0.0778912997682747,2,3,0.6,0.361495575298128,0.502131344088203,-0.000489923913598226,,1,1,,-0.000489923913598226,not_significant,plasmablast
COL18A1,-0.000444421706797056,0.000301922316957827,0.141027982647604,0.178512077787359,5,0.159179481777965,0.123104065725722,2,3,0.6,0.599786388408291,0.456995894794935,-0.000180995582486991,,1,1,,-0.000180995582486991,not_significant,plasmablast
COL1A1,-7.27091210502044e-05,0.000388830892904759,0.851665181887087,0.90646438679691,5,2.37650094796714,0.534758795028439,2,3,0.6,3.06361907193491,0.973268546605624,-0.000319492172042553,,1,1,,-0.000319492172042553,not_significant,plasmablast
COL1A2,0.000391137338246851,0.000609845908149396,0.521281820798214,0.876554577243969,5,0.653386349273225,0.289393301032231,2,3,0.6,1.13727697459223,0.81713457415218,-3.78587082637917e-05,,1,1,,-3.78587082637917e-05,not_significant,plasmablast
COL3A1,0.000973085941403946,0.00021937948387792,9.18039517604546e-06,0.590139446478551,5,1.45992205603539,0.401227090794186,5,0,1,1.82932472863457,0.000322461380558597,0.000889249537234097,109.086794984154,8.15241786232e-19,3.81804903218653e-17,,0.000889249537234097,linear,plasmablast
COL4A1,5.33175490242565e-05,0.000885300037293548,0.951976116011407,0.817445590237002,5,0.176611544133137,0.117100273857173,3,2,0.6,0.702431014226273,0.998433990191515,8.32918368294923e-05,,1,1,,8.32918368294923e-05,not_significant,plasmablast
COL4A2,0.000346337543152331,0.000707244802630753,0.624346438715714,0.835895407473217,5,0.259321676848536,0.161391405097957,4,1,0.8,0.70132166472481,0.895108924893447,0.000814268728328376,,1,1,,0.000814268728328376,not_significant,plasmablast
COL5A1,-0.000379985259161848,0.000490910731349952,0.438906273915797,0.47640192343474,5,0.162760690962713,0.126000631978091,2,3,0.6,0.488408063463028,0.73851893994215,-0.00032876428942152,,1,1,,-0.00032876428942152,not_significant,plasmablast
COL5A2,-0.000618731361362464,0.00041534825477699,0.136311326221933,0,5,0.142274067832315,0.111201811670529,1,4,0.8,0.561895956189122,0.455993841290038,-0.000786431285911524,,1,1,,-0.000786431285911524,not_significant,plasmablast
COL6A1,8.18336895100724e-05,0.000502786484246362,0.870707150946665,0.5543215598214,5,0.252843901411418,0.16426163892985,3,2,0.6,0.876546286535715,0.97477573472515,1.9000304971567e-05,,1,1,,1.9000304971567e-05,not_significant,plasmablast
COL6A2,0.000316576591364349,0.000364267435451517,0.384804803681202,0.554167098272395,5,0.362018116705288,0.214582894459659,3,2,0.6,1.05807767964241,0.720867665562786,0.000190803956415335,,1,1,,0.000190803956415335,not_significant,plasmablast
COL6A3,0.000750484485222241,0.000552327825337645,0.174220626875968,0.688312594165859,5,0.360174847271961,0.198809774594481,4,1,0.8,1.05439662201678,0.484712833189575,0.00109368299751721,,1,1,,0.00109368299751721,not_significant,plasmablast
COL8A1,-0.000685234444695527,0.000629827165783545,0.276607382102585,0.232645481836891,5,0.087897619549189,0.0715978512744892,2,3,0.6,0.473482304826811,0.63910157015241,-6.70564797207528e-05,,1,1,,-6.70564797207528e-05,not_significant,plasmablast
COL9A2,0.000548977658196804,0.000708936379845616,0.438713191882668,0.851921610160716,5,3.31764798820308,0.682931325047398,3,2,0.6,1.40246843243656,0.73851893994215,0.000135352156888821,,1,1,,0.000135352156888821,not_significant,plasmablast
COTL1,0.000490904304316552,0.000251511814943479,0.0509602807761936,0.0126392018716865,5,0.151253423214662,0.1213661259743,4,1,0.8,0.443768180983177,0.265182201816859,0.000561929736698713,,1,1,,0.000561929736698713,not_significant,plasmablast
CRIP1,-0.000384094045762218,0.000244047830880896,0.115522731209412,0.136693757657869,5,0.149120497156099,0.11812723825574,3,2,0.6,0.414712106012311,0.416178044485189,0.000493229777587704,,1,1,,0.000493229777587704,not_significant,plasmablast
CRP,0.00057228693887586,0.000709459058663008,0.419866704980129,0.8837396725167,5,0.70676216557826,0.345639351169159,3,2,0.6,1.05567943787299,0.731841232471273,0.000807095748175738,,1,1,,0.000807095748175738,not_significant,plasmablast
CRYAB,5.77198479010978e-05,0.000320952059446869,0.857278597069842,0,5,0.0884242679587108,0.0786549399620813,4,1,0.8,0.388167968296114,0.973268546605624,0.000601990812384514,,1,1,,0.000601990812384514,not_significant,plasmablast
CSF2RB,3.13113986971347e-05,0.000920450781782663,0.972863226785766,0.446772216033372,5,0.104645038971982,0.0873446387191911,3,2,0.6,0.457763768205202,0.998433990191515,3.80448567628416e-05,,1,1,,3.80448567628416e-05,not_significant,plasmablast
CTLA4,0.000963549895416495,0.000411228839936096,0.0191243063142178,0,5,0.0569043606488309,0.0485569833579103,5,0,1,0.356429147727744,0.158056766891035,0.00124449982349251,12.3460798330233,0.262562102191539,1,,0.00124449982349251,not_significant,plasmablast
CTNNB1,-6.16931674778609e-05,0.000776170079678698,0.936647591027466,0.632912726822203,5,0.17571624183695,0.135954286918054,2,3,0.6,0.527976833954341,0.998433990191515,-0.000235336819816558,,1,1,,-0.000235336819816558,not_significant,plasmablast
CTSG,-0.000432309058662591,0.000303529617238366,0.154367441011648,0,5,0.180087423635981,0.145433958289446,2,3,0.6,0.476428495905729,0.467380061274559,-0.000488219893170082,,1,1,,-0.000488219893170082,not_significant,plasmablast
CXCR4,0.00184548689299877,0.00055722421423824,0.000926551419520538,0.628855621551193,5,0.340188540130609,0.201890667790183,5,0,1,0.740679719605931,0.0144644971602928,0.00201689720977218,63.1290252194257,9.22629281241048e-10,2.54510260073838e-08,,0.00201689720977218,linear,plasmablast
CYP1B1,0.000771468267823575,0.000358330591042233,0.0313225157776561,0,5,0.129423846639983,0.101037497366758,4,1,0.8,0.366510087993218,0.195591709633808,0.00075964509400459,,1,1,,0.00075964509400459,not_significant,plasmablast
CYTOR,-3.4284344340028e-05,0.000377503072891472,0.927636638345324,0.332966674275072,5,0.268301032230883,0.192858647566884,3,2,0.6,0.865824326710373,0.994907997614641,0.000258674664073074,,1,1,,0.000258674664073074,not_significant,plasmablast
DCN,0.000414979088750854,0.000448789067270467,0.355140717182775,0.597811954728455,5,0.443279966294502,0.243285232778597,3,2,0.6,0.878071519345567,0.712733281308453,8.93346730463848e-05,,1,1,,8.93346730463848e-05,not_significant,plasmablast
DDX58,0.000162721748524806,0.000348895453537381,0.640935551798961,0,5,0.0759953654939962,0.0637507899726143,3,2,0.6,0.422510786179902,0.90503964852014,0.000226805381318103,,1,1,,0.000226805381318103,not_significant,plasmablast
DUSP1,0.00083993887256515,0.000468556623503213,0.0730354484685839,0.596053891284452,5,0.305956393511692,0.191041710554034,4,1,0.8,0.577843402413656,0.310953954843516,0.00134379127128351,,1,1,,0.00134379127128351,not_significant,plasmablast
DUSP5,0.00160833848749877,0.000950993330934605,0.0907948836404485,0.975054010035904,5,13.0895828944597,0.800479250052665,4,1,0.8,2.30784427993171,0.354352254207861,0.00114280341139472,,1,1,,0.00114280341139472,not_significant,plasmablast
EGFR,-0.00184364513188306,0.000826535142293568,0.0257095745466838,0.522613008497606,5,0.0619601853802402,0.0535074784074152,0,5,1,0.382598422273873,0.176204645063857,-0.00252749294077843,28.6352056718159,0.00142716117079937,0.0211764353235653,,-0.00252749294077843,linear,plasmablast
EIF5A,-0.00104389506095577,0.00074603943630874,0.161738276841934,0.857819429863419,5,0.400489783020855,0.270934274278492,1,4,0.8,0.717081909070652,0.467788134187064,-0.000875901234271052,,1,1,,-0.000875901234271052,not_significant,plasmablast
EMP3,3.95887675970409e-05,0.000221331427713224,0.858042563916727,0,5,0.186986517800716,0.146381925426585,1,4,0.8,0.617046154959409,0.973268546605624,-0.00021490719400831,,1,1,,-0.00021490719400831,not_significant,plasmablast
ENG,-0.000501975478910054,0.000279705867272558,0.0727087153351989,0,5,0.111833789761955,0.0906625236991784,0,5,1,0.365458990423585,0.310953954843516,-0.000760559633421918,10.0316827639747,0.437718056658326,1,,-0.000760559633421918,not_significant,plasmablast
ENTPD1,6.30170767317739e-05,0.000261781286999813,0.809768923449921,0,5,0.133426374552349,0.106856962291974,2,3,0.6,0.520084463777132,0.957752526970562,-0.00023720914737447,,1,1,,-0.00023720914737447,not_significant,plasmablast
EPHB6,-0.000794533027795245,0.000571984390229366,0.16480791916199,0.279422064946577,5,0.0523488519064672,0.0469243732883927,2,3,0.6,0.333860749027015,0.467788134187064,-0.000903660804247177,,1,1,,-0.000903660804247177,not_significant,plasmablast
ERBB2,-0.000725667645812065,0.000296339832415719,0.0143345547929995,0,5,0.106672635348641,0.0933484305877396,1,4,0.8,0.372268713696864,0.129935803123641,-0.000814814034701712,,1,1,,-0.000814814034701712,not_significant,plasmablast
ETS1,0.000800304191365362,0.000892532066021114,0.369896550144462,0.518164836433578,5,0.105882662734359,0.0863176743206236,4,1,0.8,0.423907665274699,0.716834004073061,0.00107890733274616,,1,1,,0.00107890733274616,not_significant,plasmablast
EZR,-0.000379814341072602,0.000423443941879751,0.369737661932393,0,5,0.1412997682747,0.113624394354329,1,4,0.8,0.438018112690661,0.716834004073061,-0.000835245466423277,,1,1,,-0.000835245466423277,not_significant,plasmablast
FABP5,-0.00137335012947615,0.000961371641761411,0.153138798208884,0.614029168990273,5,0.129371181799031,0.105382346745313,1,4,0.8,0.468065628770178,0.467380061274559,-0.000738856499851557,,1,1,,-0.000738856499851557,not_significant,plasmablast
FGFR1,-0.000647527996599824,0.000741056180070167,0.382232247275975,0.700184967482401,5,0.0834474404887297,0.0696755845797346,3,2,0.6,0.440690684891849,0.720854103923147,0.000256125851359816,,1,1,,0.000256125851359816,not_significant,plasmablast
FKBP11,0.000379659333335635,8.60896137679666e-05,1.03347684735949e-05,0.0129830402197143,5,1.25431851695808,0.523883505371814,3,2,0.6,1.10476928290328,0.000322674437897796,0.000362382246137555,,1,1,,0.000362382246137555,not_significant,plasmablast
FLT1,-0.000898127161808991,0.000334468065278728,0.0072477653927026,0,5,0.0912155045291763,0.077390983779229,1,4,0.8,0.412418967878111,0.0814648830139772,-0.00107769662347917,,1,1,,-0.00107769662347917,not_significant,plasmablast
FN1,0.000151965650553462,0.000435910743371279,0.727377285482314,0.774310723161158,5,0.681614704023594,0.272882873393722,3,2,0.6,1.51247747480227,0.94224732703244,0.000504443994375727,,1,1,,0.000504443994375727,not_significant,plasmablast
FYN,-0.00019080028101012,0.000711864969577414,0.78867718551982,0.59107729740226,5,0.120102169791447,0.0991942279334316,3,2,0.6,0.508571392722298,0.947994102584028,0.000562283719323935,,1,1,,0.000562283719323935,not_significant,plasmablast
GADD45B,0.000303620391472789,0.00056892974987818,0.593570291953469,0.352468348646548,5,0.201759005687803,0.140904781967558,3,2,0.6,0.523962146169952,0.8687148543694,0.000363088224794413,,1,1,,0.000363088224794413,not_significant,plasmablast
GAS6,0.000814245856318574,0.000391381476759786,0.0374851521881401,0,5,0.409205814198441,0.256609437539499,5,0,1,1.04296227811562,0.22148920401526,0.000639293651230295,34.5262518322001,0.000150364824776606,0.00248544210366037,,0.000639293651230295,linear,plasmablast
GLUL,-0.000954134712173014,0.000794359654221691,0.229698091764492,0.737836786640076,5,0.155361280808932,0.118074573414788,2,3,0.6,0.531330164394957,0.581487962034435,-0.000766128765893633,,1,1,,-0.000766128765893633,not_significant,plasmablast
GPNMB,-0.00056858424822059,0.000698975487655994,0.415957939359943,0.49066734272984,5,0.0878186222877607,0.0711238677059195,2,3,0.6,0.416995956483087,0.731841232471273,-0.00196758033886414,,1,1,,-0.00196758033886414,not_significant,plasmablast
GPR183,0.0006625755628197,0.00082757012889046,0.423347213954799,0,5,0.0909258479039393,0.0751263956182852,4,1,0.8,0.353102044598093,0.731841232471273,0.000321263027357235,,1,1,,0.000321263027357235,not_significant,plasmablast
GPX1,-0.00038499181260754,0.000454909689912753,0.39738327214016,0.568164606985247,5,0.349694543922477,0.240520328628608,1,4,0.8,0.834189761172243,0.729834637067876,-0.000852891695737181,,1,1,,-0.000852891695737181,not_significant,plasmablast
GPX3,-0.000795830255767826,0.000550537829171148,0.148303308014046,0.476274083408053,5,0.112281440910048,0.0834737729092058,2,3,0.6,0.385480665077659,0.465527255248445,-0.000825666493443865,,1,1,,-0.000825666493443865,not_significant,plasmablast
GSN,-0.000524638485553701,0.000460582669947651,0.254671619492273,0.39316314520029,5,0.123841373499052,0.0999315357067622,2,3,0.6,0.558201288971659,0.602597508825721,-0.00032691645275776,,1,1,,-0.00032691645275776,not_significant,plasmablast
GSTP1,-0.000658923741778629,0.000642048066282269,0.304757675080478,0.893403534937916,5,0.714898883505372,0.378212555298083,3,2,0.6,1.0033774499871,0.643886516523416,0.000235806190838486,,1,1,,0.000235806190838486,not_significant,plasmablast
H2AZ1,-0.000396720741531754,0.000282141226781299,0.15969236716305,0,5,0.112018116705288,0.0930851063829787,1,4,0.8,0.403838696134009,0.467788134187064,-0.000475849865748406,,1,1,,-0.000475849865748406,not_significant,plasmablast
H4C3,-0.000658277453567715,0.000845167727578761,0.436055136599295,0.781008529522024,5,0.181667368864546,0.125421318727617,1,4,0.8,0.548292356028079,0.73851893994215,-0.00024436806798091,,1,1,,-0.00024436806798091,not_significant,plasmablast
HCST,0.00102880673741849,0.0012716888626983,0.418510420735633,0.895102213449922,5,0.222824942068675,0.137639561828523,4,1,0.8,0.596540318059827,0.731841232471273,0.00120784212172512,,1,1,,0.00120784212172512,not_significant,plasmablast
HLA-A,-0.000107921481321751,0.000106460732837817,0.310715897190947,0.0718148808081049,5,1.09808826627344,0.501632610069518,3,2,0.6,1.2927600190067,0.65157587396012,2.06099602571103e-05,,1,1,,2.06099602571103e-05,not_significant,plasmablast
HLA-B,0.000588923888052478,0.00037182312863355,0.113220618702851,0.888600180924275,5,2.28099325890036,0.661549399620813,4,1,0.8,1.67130767010061,0.416178044485189,0.000427432865477536,,1,1,,0.000427432865477536,not_significant,plasmablast
HLA-C,0.000706201337260733,0.000366312511184268,0.0538718291874996,0.796897006180607,5,1.58989888350537,0.583342110806825,5,0,1,1.30851242708549,0.265884847045015,0.00078176875267085,41.2629839532786,1.01363439179003e-05,0.000189887509395331,,0.00078176875267085,linear,plasmablast
HLA-DPA1,5.97664051232162e-05,0.000594468370630574,0.919917557778674,0.783574838016882,5,0.484384874657679,0.265720455024226,2,3,0.6,0.854484968624042,0.994218591291567,-5.88466155538154e-05,,1,1,,-5.88466155538154e-05,not_significant,plasmablast
HLA-DQA1,0.00112398691207912,0.000490809094262847,0.0220172910556179,0.526297295692892,5,0.225853170423425,0.157415209606067,4,1,0.8,0.768280935686099,0.167212399638612,0.000684454843386164,,1,1,,0.000684454843386164,not_significant,plasmablast
HLA-DQB1,8.20916966291301e-06,0.000310377869648019,0.978899249002934,0.0463617961139143,5,0.206920160101117,0.155124289024647,3,2,0.6,0.734990870945441,0.998433990191515,6.44322328107322e-05,,1,1,,6.44322328107322e-05,not_significant,plasmablast
HLA-DRA,-3.56393797042e-06,0.000499128755164515,0.994302899021862,0.571965886313883,5,0.299109964187908,0.184326943332631,3,2,0.6,0.577795705124108,0.998433990191515,0.000331249014525189,,1,1,,0.000331249014525189,not_significant,plasmablast
HLA-DRB1,0.000469828295861775,0.000576870201728908,0.415390818255966,0.767608429758904,5,0.476406151253423,0.250500315989046,3,2,0.6,1.09819393437833,0.731841232471273,0.000307851599852436,,1,1,,0.000307851599852436,not_significant,plasmablast
HLA-DRB5,0.000491747816675473,0.000985374556172053,0.617746559344729,0.739243085907294,5,0.701285022119233,0.377475247524753,3,2,0.6,0.714002195574817,0.890188631671123,0.000108854075269884,,1,1,,0.000108854075269884,not_significant,plasmablast
HLA-E,0.000551282483214081,0.000161784754036031,0.000655595219035386,0,5,0.358305245418159,0.243943543290499,4,1,0.8,0.721869164626719,0.011513891034309,0.000582851608324408,,1,1,,0.000582851608324408,not_significant,plasmablast
