gene,sample_id,coef,se,n_cells,pval,dispersion
ARTN,Lung6,-0.00202952474639135,0.00213787069132095,3252,0.342457565438407,0.17855374016308
ARTN,Lung9,-0.000302233973774858,0.000724071895660867,21893,0.676379426650239,0.202230754709551
ARTN,Lung12,-0.000474678032056651,0.000486394197359874,16548,0.329107974961712,0.437016375998847
ARTN,Lung13,0.00226035157193558,0.000899316182414203,13609,0.0119569797776189,0.208924105690098
ATF3,Lung5,0.0071350835008251,0.00023048631389184,37735,2.06772108221592e-210,0.882759064973367
ATF3,Lung6,0.00277858647401764,0.00178129050374582,3252,0.118789960859865,0.223785176201386
ATF3,Lung9,0.00150446337064094,0.000664183749445177,21893,0.0235046260893364,0.233641041304225
ATF3,Lung12,-0.000639534228164933,0.000468342844432489,16548,0.172087855940121,0.473009620491203
ATF3,Lung13,0.000144533942627916,0.000752012656259661,13609,0.847588555975255,0.262649766918347
ATG10,Lung5,-0.000669304077248173,0.000314828859498053,37735,0.0335090990916417,0.388125201595098
ATG10,Lung6,0.00473915134425484,0.00171798181178545,3252,0.0058057118033928,0.238473839596243
ATG10,Lung9,-0.000856687004276714,0.000610384226714223,21893,0.160461571387664,0.257717743779112
ATG10,Lung12,-0.000447018440049296,0.00040616768972834,16548,0.271081204857197,0.548140736505033
ATG10,Lung13,-0.000847595226873183,0.000669443598763941,13609,0.205470498827199,0.298825640889166
ATG12,Lung5,-0.000454400158399044,0.000160192602179551,37735,0.00455986375266323,0.862699812924795
ATG12,Lung6,-0.000503531596289478,0.00133670881996859,3252,0.706400241586944,0.339389500293247
ATG12,Lung9,0.000534496362904743,0.000532430608653574,21893,0.315436527028272,0.302590028098905
ATG12,Lung12,-0.000472740343268204,0.000274342696319599,16548,0.0848569705151756,0.823369474167309
ATG12,Lung13,0.00124977781536085,0.000608385346491197,13609,0.0399511487686528,0.354829281460272
ATG5,Lung5,-0.000638583388384796,0.000309393074621273,37735,0.0390189169680526,0.395458302690907
ATG5,Lung6,0.000944767790256245,0.00137254967051819,3252,0.491244684027208,0.332279141911084
ATG5,Lung9,-0.00140992743117717,0.000599288897380128,21893,0.0186392995910263,0.260385031658022
ATG5,Lung12,-0.000310282108604816,0.000467642093850599,16548,0.50700821723598,0.462078947501533
ATG5,Lung13,-0.00143979535970316,0.000666406257034365,13609,0.0307311243226539,0.306333568391235
ATM,Lung5,0.000839997662943799,0.000306570462179973,37735,0.00614424792187714,0.419598585328622
ATM,Lung6,0.000149937949177272,0.00163777714413158,3252,0.927055844787684,0.248561668618908
ATM,Lung9,0.000347655217149938,0.000586803672087428,21893,0.553545435125803,0.266906168552993
ATM,Lung12,5.80176052462991e-05,0.000472945505331699,16548,0.902366110075526,0.450431919631775
ATM,Lung13,0.000924499929405166,0.000792602438878751,13609,0.243448452881186,0.244593113168599
ATR,Lung5,0.000187462886832261,0.000348004978561229,37735,0.590108538890444,0.351545183226913
ATR,Lung6,0.00148005048078803,0.00160251822545996,3252,0.35570610394808,0.256135612996809
ATR,Lung9,-0.000302269771612281,0.000671855830095506,21893,0.652780579577803,0.219701108176849
ATR,Lung12,0.000102023471268274,0.000487570841955861,16548,0.834254246489791,0.439388578958093
ATR,Lung13,-0.00058339301120532,0.000716982920721419,13609,0.415829614628933,0.28313704043661
AXL,Lung5,0.000721359163988622,0.000246292552793828,37735,0.00340195361547836,0.545417873313938
AXL,Lung6,-0.00104100657849933,0.00140310314631129,3252,0.458128771842808,0.323917635498492
AXL,Lung9,-1.60236290415393e-06,0.000487882664244219,21893,0.997379496306695,0.33551843376231
AXL,Lung12,-0.000840195069628538,0.00041006356846036,16548,0.0404681202664379,0.542911877980829
AXL,Lung13,0.000412278365675703,0.000440147411005425,13609,0.34892191425993,0.514214228426748
AZGP1,Lung5,-2.48758756068796e-05,0.000415386888380583,37735,0.95224639880047,0.270616561769953
AZGP1,Lung6,0.00338313908778057,0.00216352297759934,3252,0.117883888559612,0.171807584777197
AZGP1,Lung9,0.000143044064282166,0.000869016232283988,21893,0.869255214886091,0.156574043968643
AZGP1,Lung12,-0.000270547848014126,0.000534738028940471,16548,0.61289550230026,0.382208780057414
AZGP1,Lung13,-0.00243481169174276,0.00101551440439757,13609,0.0165022388654217,0.165771279402542
AZU1,Lung5,-0.000160037756605757,0.000260248362843298,37735,0.538592750807958,0.492395891880673
AZU1,Lung6,0.00154936729299132,0.00197237590204082,3252,0.432140852495468,0.189515160419296
AZU1,Lung9,0.00166560547115898,0.000696725214543209,21893,0.0168199358465122,0.212349439811533
AZU1,Lung12,-0.000924375076621623,0.000381846333535417,16548,0.0154862307316698,0.581430292514442
AZU1,Lung13,0.000718477546157008,0.000886074939916648,13609,0.417449430761249,0.208893281698229
B2M,Lung5,-3.18808519934211e-05,5.60642606745264e-05,37735,0.569594773524461,2.02366805791562
B2M,Lung6,0.00101095774412953,0.000225966975731176,3252,7.67991656853074e-06,1.5612190991059
B2M,Lung9,-0.000312031636428143,0.000128179197046753,21893,0.0149190094110409,1.24430223391518
B2M,Lung12,0.00267251867931497,0.000174739933711813,16548,8.34994207190658e-53,1.24631523630998
B2M,Lung13,-0.000350218267841717,9.2147266978967e-05,13609,0.000144324878502866,1.5165951748257
B3GNT7,Lung5,-0.00101760372649923,0.000414651693591,37735,0.0141231063210825,0.262549327574548
B3GNT7,Lung6,0.00142205605935542,0.00244599545577905,3252,0.560983486388543,0.140990430112614
B3GNT7,Lung9,0.000516948137421055,0.000805131156485146,21893,0.520829688518592,0.172860583269978
B3GNT7,Lung12,-4.56069710150202e-05,0.000558350384372532,16548,0.934899884527306,0.365086930761327
B3GNT7,Lung13,0.000850990120614524,0.00090894354006524,13609,0.349149167848976,0.198781751767481
BAG3,Lung5,0.000831698631022393,0.000260697680364163,37735,0.00142134945229069,0.51837161586277
BAG3,Lung6,-0.00106351086151999,0.00117903871700486,3252,0.367048785525629,0.393190886743959
BAG3,Lung9,0.000720731201245299,0.000598481197584925,21893,0.228486368178821,0.253431378835847
BAG3,Lung12,-0.000200502541012501,0.000474543164068727,16548,0.67264771495218,0.447416955936289
BAG3,Lung13,-0.00206997925847331,0.000624398904503091,13609,0.000915922659001478,0.326599262692483
BATF3,Lung5,-0.000686561503143068,0.000350846310462498,37735,0.0503624583145215,0.333582758436624
BATF3,Lung6,-0.000627056188746611,0.00166041694235154,3252,0.705690736499651,0.259564274227848
BATF3,Lung9,-0.000128220568177378,0.000665612879571712,21893,0.847244560283171,0.225494901882421
BATF3,Lung12,-0.00078046080725855,0.000495341628675323,16548,0.115117766091123,0.420250713909484
BATF3,Lung13,-0.000137336051389452,0.000872046644372633,13609,0.874861015037605,0.205410439202225
BAX,Lung5,-0.00036435148463268,0.000198296188610311,37735,0.0661493286524376,0.667431249787747
BAX,Lung6,-7.52922031605119e-05,0.000886954107536457,3252,0.932350034991236,0.543385557604602
BAX,Lung9,-0.000621577217487243,0.000375221150934996,21893,0.097607997170029,0.459323163006217
BAX,Lung12,0.000537988564151751,0.00035477179573651,16548,0.129409254910897,0.621505629956859
BAX,Lung13,-0.000438689630175576,0.000405498910048247,13609,0.279318489926449,0.565295298957584
BCL2,Lung5,0.00144947320381429,0.000239192786331711,37735,1.36245723241037e-09,0.595521760566935
BCL2,Lung6,0.00384826104684785,0.00127934465512327,3252,0.00262978329751813,0.346562928884003
BCL2,Lung9,-0.00122001381330252,0.000445487420837957,21893,0.00617005660638725,0.385703063012534
BCL2,Lung12,0.000149800317585503,0.000382668173654001,16548,0.695455252220671,0.593993699325653
BCL2,Lung13,0.00049792484626312,0.000605983804370381,13609,0.411258975419749,0.353283078012979
BCL2L1,Lung5,-0.0020393396458814,0.000163878742770854,37735,1.50385925242612e-35,0.791026069309017
BCL2L1,Lung6,-2.64184279976459e-05,0.000630254429415902,3252,0.966564797129518,0.810900844059906
BCL2L1,Lung9,-3.86461190170721e-05,0.000338175964922929,21893,0.909017313638787,0.524597626542216
BCL2L1,Lung12,-0.00118503344089175,0.000292812047322758,16548,5.18607776042073e-05,0.778173844094035
BCL2L1,Lung13,-2.52838739569707e-05,0.00034836238387876,13609,0.942140954325918,0.669084867501755
BECN1,Lung5,-0.000683159907964533,0.000276327983087381,37735,0.0134254641791479,0.457359010578519
BECN1,Lung6,-0.00293122360155266,0.00139833352693763,3252,0.036062115500574,0.335041216743237
BECN1,Lung9,1.16067340268117e-05,0.000624237261347401,21893,0.985165415655481,0.240157489410109
BECN1,Lung12,0.000687638982568013,0.000473049497466388,16548,0.146048890509951,0.452193266725233
BECN1,Lung13,-0.00209422035600142,0.000669415609707502,13609,0.00175742437769325,0.301034757684192
BEST1,Lung5,0.000350290120478283,0.000375792946547392,37735,0.351266263993626,0.319105508527925
BEST1,Lung6,0.00246088371066921,0.00220715906101425,3252,0.264869573889294,0.159323839487567
BEST1,Lung9,0.000515987061170562,0.000733762036026429,21893,0.481926365938624,0.198640092935521
BEST1,Lung12,0.000735680888640343,0.000484518155565822,16548,0.128919560553078,0.432992969336709
BEST1,Lung13,0.00149900396548652,0.000900289648950992,13609,0.0959079471257699,0.207400770713507
BGN,Lung5,-0.00120675274493956,4.15562328478456e-05,37735,2.11691371647346e-185,2.2269106287389
BGN,Lung6,-0.000155170230800641,0.000213078486432473,3252,0.466472561265578,1.77335661398998
BGN,Lung9,-0.000107811701813205,0.000122466202452134,21893,0.378676011282968,1.39576480369112
BGN,Lung12,-0.000833488681109674,8.58016136633541e-05,16548,2.62461349623921e-22,1.77316074915951
BGN,Lung13,0.00189757008285312,0.000136338276836775,13609,4.91788957951587e-44,1.49800538724495
BID,Lung5,-0.00124085986849901,0.000236945625011205,37735,1.63298629835817e-07,0.532617260216835
BID,Lung6,-0.00108492676648136,0.00136443174910763,3252,0.426526738109003,0.334694751130459
BID,Lung9,-0.000346766566102266,0.000502703831531486,21893,0.49031813814148,0.329870566757928
BID,Lung12,0.000675037758935166,0.000304236562197403,16548,0.0265008542287264,0.739802549920195
BID,Lung13,-0.00157795579530532,0.000612332407410521,13609,0.00996736373685121,0.336712327552202
BIRC5,Lung5,2.64163637214381e-05,0.000330004954901473,37735,0.936198773647273,0.363597262799026
BIRC5,Lung6,-0.00154430913986769,0.00158893946813491,3252,0.331094390920881,0.272925078287144
BIRC5,Lung9,-0.000604269768203338,0.000516573510783395,21893,0.242095431143496,0.31600297537477
BIRC5,Lung12,0.000680528871651324,0.000497024714528159,16548,0.170935110854522,0.417998804509011
BIRC5,Lung13,-0.00133496391919966,0.000686293144730691,13609,0.0517532795215675,0.295234322183797
BMP1,Lung5,-0.00101199558972604,0.000145618136135789,37735,3.66184487622497e-12,0.880217844245528
BMP1,Lung6,0.000519607100280013,0.00077033350712718,3252,0.499979336786798,0.658816351821969
BMP1,Lung9,-1.66571267686988e-05,0.000279483239574375,21893,0.95247443013819,0.641560395173613
BMP1,Lung12,-0.00155632741428457,0.000241603862635667,16548,1.18181913588103e-10,0.93034073393692
BMP1,Lung13,0.000479170591415309,0.000360857866389372,13609,0.184222653475493,0.64834767005875
BMP2,Lung5,0.000409117117646065,0.000345715233689719,37735,0.236653281177008,0.35953800253677
BMP2,Lung6,-0.00175537697267508,0.0020329177071286,3252,0.387875451845266,0.194977907390792
BMP2,Lung9,0.000997331661279002,0.00067150876345228,21893,0.137488152286349,0.225612303920205
BMP2,Lung12,-0.000748674333017299,0.000472988776054695,16548,0.113453705774294,0.452914516436877
BMP2,Lung13,-6.7368053772711e-05,0.000794352118257318,13609,0.932413393511353,0.239244567350418
BMP3,Lung5,-0.000995651457484376,0.000377258035183506,37735,0.00831071039298769,0.305098995518808
BMP3,Lung6,0.00402893915239168,0.0022360514396516,3252,0.0715753525839486,0.152621851632404
BMP3,Lung9,0.000776946944603616,0.000699454104152294,21893,0.266658554714078,0.217075232487518
BMP3,Lung12,0.00107746469042139,0.000445244113446394,16548,0.0155230058037907,0.497641669207057
BMP3,Lung13,-0.00100096716221953,0.000819455844335485,13609,0.221895912111856,0.227988057050862
BMP4,Lung5,-0.00177586203250816,0.0002647258631521,37735,1.96897033607455e-11,0.466980660865742
BMP4,Lung6,0.00260701538726023,0.00143614600295216,3252,0.0694800063288658,0.293651446616805
BMP4,Lung9,-0.000940849495224451,0.000554951297523709,21893,0.0900046677435636,0.298372947077952
BMP4,Lung12,0.000383350720634147,0.000373761043429796,16548,0.305053175923174,0.607867479702509
BMP4,Lung13,-0.00168942339009678,0.000600071400342879,13609,0.00487210103595464,0.362924946890094
BMP5,Lung5,-0.000703765037765522,0.000280632335531654,37735,0.0121491205635095,0.448647575198318
BMP5,Lung6,0.00062394854631523,0.00127515354181619,3252,0.624620484479773,0.349398314563903
BMP5,Lung9,0.00228547394895722,0.000619140274968125,21893,0.000223052065887097,0.246492884298621
BMP5,Lung12,0.00018087713282705,0.000438906415736169,16548,0.680259784901299,0.486588371771129
BMP5,Lung13,-0.00123310513071602,0.000770617138207433,13609,0.109564701853314,0.247451625176543
BMP6,Lung5,0.00102355551118701,0.000360792374432602,37735,0.00455445360907638,0.345405461902282
BMP6,Lung6,0.00193387919377345,0.00247775553291142,3252,0.435098764645105,0.144774515887994
BMP6,Lung9,0.00200877848808851,0.000777105687364654,21893,0.00973934319427187,0.182647483458277
BMP6,Lung12,-0.000756982919193696,0.000504778315001223,16548,0.133709135037503,0.423016446660671
BMP6,Lung13,0.00121489335072397,0.000986223177607259,13609,0.217999693329601,0.178867176669498
BMP7,Lung5,-0.000768425309534842,0.000384570763095717,37735,0.0457017421006188,0.290326609685518
BMP7,Lung6,-0.0059618920596303,0.00203964537151567,3252,0.00346671800769411,0.21216047633793
BMP7,Lung9,-0.00189058778701377,0.000651461187486149,21893,0.00370702391814724,0.234711184449715
BMP7,Lung12,-0.00042462541824903,0.000422672510205677,16548,0.315079679531024,0.528123912623287
BMP7,Lung13,-0.00159740486994491,0.00083304355094427,13609,0.0551677587582905,0.22784363726366
BMPR1A,Lung5,-0.000434490430727467,0.00026073878211354,37735,0.0956373402648857,0.483755787287632
BMPR1A,Lung6,0.000256747668071297,0.00117213224378409,3252,0.826616349156279,0.389674616166172
BMPR1A,Lung9,-0.000370405076434444,0.000588574524308266,21893,0.529135847313407,0.260587069672331
BMPR1A,Lung12,-0.000266033456601777,0.000402633784704623,16548,0.508783511995228,0.543678754884834
BMPR1A,Lung13,-0.000118382325001323,0.000649040516021752,13609,0.855272048067968,0.318529403013541
BMPR2,Lung5,-0.00158644786404647,0.000196553951611973,37735,6.95479172414106e-16,0.643417377872692
BMPR2,Lung6,-0.00228580919254998,0.0011606207170039,3252,0.048898995127702,0.407644826752511
BMPR2,Lung9,-0.000151992362267896,0.00051890640925796,21893,0.769591702289772,0.307737984381452
BMPR2,Lung12,5.73608822841783e-05,0.000440868255934862,16548,0.896480271560628,0.492552788678865
BMPR2,Lung13,-0.000390410934272131,0.000476762643019684,13609,0.412855430912403,0.468777163336664
BMX,Lung5,-0.000130695505729757,0.000413549417202028,37735,0.751977014847454,0.272927042423518
BMX,Lung6,0.00240221190951654,0.0023849570538749,3252,0.313821919555749,0.141663630611847
BMX,Lung9,-0.000696163307616624,0.000771434521654706,21893,0.366830106756106,0.185501901044395
BMX,Lung12,-0.000162995820370628,0.000496961483632779,16548,0.742923143859926,0.430364941618202
BMX,Lung13,0.00116471571541264,0.00100064202075465,13609,0.244436808523533,0.172057469705307
BRCA1,Lung5,9.14453953066612e-05,0.000330790880870622,37735,0.782206506152931,0.366593454991574
BRCA1,Lung6,-0.00107000808848898,0.00192915401495391,3252,0.579133084187868,0.204041397547044
BRCA1,Lung9,-0.00184914665205559,0.000664910560796592,21893,0.00541841099776365,0.227933065669661
BRCA1,Lung12,-0.000425248396041642,0.000474222446307131,16548,0.369864244396602,0.448427731256785
BRCA1,Lung13,-0.00163963826897246,0.00070302077739665,13609,0.019686192535757,0.28050205974109
BST1,Lung5,0.000142230518961624,0.000313337795224407,37735,0.649885886613698,0.399948865223894
BST1,Lung6,-0.00554161583643522,0.00198413428494347,3252,0.00522274871478706,0.223438707323656
BST1,Lung9,0.00213643306827452,0.00068051390244625,21893,0.00169270648137551,0.223081203576123
BST1,Lung12,-0.000100443695657561,0.000458050630575114,16548,0.826427938471774,0.476668741280557
BST1,Lung13,0.000976972417087037,0.000817470114438717,13609,0.232041327422244,0.235620464690402
BST2,Lung5,-0.000452606058637889,0.000263276785267093,37735,0.0855913679368546,0.483308109780181
BST2,Lung6,0.00238240074963567,0.00112871464784135,3252,0.0347963730712611,0.405932678208305
BST2,Lung9,-0.000841139205438033,0.000384295534101665,21893,0.0286126777075951,0.464283281798284
BST2,Lung12,0.00155833651501293,0.000386315798485489,16548,5.48724496495635e-05,0.579320734408453
BST2,Lung13,-0.000525512413269481,0.000338044301484044,13609,0.120049300388546,0.70444069075712
BTG1,Lung5,0.002531971510249,0.000174513698101203,37735,1.06682880517021e-47,0.924051557806564
BTG1,Lung6,-0.00170208107514614,0.000710404344222048,3252,0.0165781290433323,0.711900626229951
BTG1,Lung9,0.00191412637851901,0.000406968196401806,21893,2.55888585916504e-06,0.420159202346911
BTG1,Lung12,0.0005861393159334,0.000336283646549389,16548,0.0813352146888657,0.665716187388069
BTG1,Lung13,0.00193037596454415,0.000382314204635871,13609,4.43693935952843e-07,0.629384717311177
BTK,Lung5,0.000507742125599561,0.00035024577708579,37735,0.147149506033709,0.356488643661341
BTK,Lung6,-0.00122055901015279,0.00228288232541672,3252,0.592887062370433,0.163908158278757
BTK,Lung9,6.5776941341279e-05,0.000652096603986204,21893,0.919653710616522,0.239468229417374
BTK,Lung12,-0.000583942368003266,0.000412261289858565,16548,0.156647438791184,0.545505334649188
BTK,Lung13,-3.36953145729134e-05,0.00072645133845238,13609,0.96300463252597,0.272399364225265
C11orf96,Lung5,0.00589951242882506,0.000110134924371408,37735,0,2.23923932392483
C11orf96,Lung6,0.00222409594578612,0.000573396526677673,3252,0.000104968876379145,0.972040467221731
C11orf96,Lung9,0.00172329826711467,0.00027407150219619,21893,3.22060860499442e-10,0.746786376731981
